customer_id,first_name,last_name,email,signup_date,region_code,loyalty_tier
752,Customer752,LN752,customer752@shopmail.com,2022-06-19,SE,Bronze
753,Customer753,LN753,customer753@shopmail.com,2022-04-10,NE,Silver
754,Customer754,LN754,customer754@shopmail.com,2024-12-12,SE,Silver
755,Customer755,LN755,customer755@shopmail.com,2023-10-01,NE,Bronze
756,Customer756,LN756,customer756@shopmail.com,2023-05-19,MW,Silver
757,Customer757,LN757,customer757@shopmail.com,2024-04-28,SE,Bronze
758,Customer758,LN758,customer758@shopmail.com,2023-03-17,SW,Bronze
759,Customer759,LN759,customer759@shopmail.com,2022-05-28,SW,Bronze
760,Customer760,LN760,customer760@shopmail.com,2024-04-19,NE,Bronze
761,Customer761,LN761,customer761@shopmail.com,2022-07-22,NE,Bronze
762,Customer762,LN762,customer762@shopmail.com,2023-09-28,NE,Gold
763,Customer763,LN763,customer763@shopmail.com,2024-12-27,SE,Silver
764,Customer764,LN764,customer764@shopmail.com,2024-12-12,NE,Gold
765,Customer765,LN765,customer765@shopmail.com,2023-02-19,SE,Bronze
766,Customer766,LN766,customer766@shopmail.com,2024-06-16,SW,Bronze
767,Customer767,LN767,customer767@shopmail.com,2023-12-06,SE,Bronze
768,Customer768,LN768,customer768@shopmail.com,2023-07-06,SE,Silver
769,Customer769,LN769,customer769@shopmail.com,2022-06-10,MW,Bronze
770,Customer770,LN770,customer770@shopmail.com,2023-03-09,SW,Silver
771,Customer771,LN771,customer771@shopmail.com,2024-01-20,SE,Silver
772,Customer772,LN772,customer772@shopmail.com,2025-02-08,SE,Gold
773,Customer773,LN773,customer773@shopmail.com,2022-01-06,MW,Bronze
774,Customer774,LN774,customer774@shopmail.com,2024-04-05,NE,Silver
775,Customer775,LN775,customer775@shopmail.com,2024-08-31,MW,Bronze
776,Customer776,LN776,customer776@shopmail.com,2024-12-29,P,Bronze
777,Customer777,LN777,customer777@shopmail.com,2023-05-03,MW,Silver
778,Customer778,LN778,customer778@shopmail.com,2022-05-17,NE,Silver
779,Customer779,LN779,customer779@shopmail.com,2022-11-08,W,Silver
780,Customer780,LN780,customer780@shopmail.com,2024-09-05,NE,Bronze
781,Customer781,LN781,customer781@shopmail.com,2024-10-06,SE,Gold
782,Customer782,LN782,customer782@shopmail.com,2024-01-03,UNK,Gold
783,Customer783,LN783,customer783@shopmail.com,2022-05-22,P,Bronze
784,Customer784,LN784,customer784@shopmail.com,2022-05-21,P,Gold
785,Customer785,LN785,customer785@shopmail.com,2023-07-04,SW,Bronze
786,Customer786,LN786,customer786@shopmail.com,2023-11-08,SW,Silver
787,Customer787,LN787,customer787@shopmail.com,2022-02-07,SW,Gold
788,Customer788,LN788,customer788@shopmail.com,2024-02-29,SW,Silver
789,Customer789,LN789,customer789@shopmail.com,2023-09-19,SW,Silver
790,Customer790,LN790,customer790@shopmail.com,2022-01-15,P,Bronze
791,Customer791,LN791,customer791@shopmail.com,2022-04-21,W,Silver
792,Customer792,LN792,customer792@shopmail.com,2023-06-07,NE,Silver
793,Customer793,LN793,customer793@shopmail.com,2024-04-10,MW,Bronze
794,Customer794,LN794,customer794@shopmail.com,2024-08-07,P,Bronze
795,Customer795,LN795,customer795@shopmail.com,2023-05-11,MW,Silver
796,Customer796,LN796,customer796@shopmail.com,2022-12-06,SE,Silver
797,Customer797,LN797,customer797@shopmail.com,2025-01-18,P,Silver
798,Customer798,LN798,customer798@shopmail.com,2023-06-12,SW,Gold
799,Customer799,LN799,customer799@shopmail.com,2022-12-29,SW,Silver
800,Customer800,LN800,customer800@shopmail.com,2023-05-24,MW,Bronze
801,Customer801,LN801,customer801@shopmail.com,2022-01-14,NE,Bronze
802,Customer802,LN802,customer802@shopmail.com,2022-12-14,MW,Silver
803,Customer803,LN803,customer803@shopmail.com,2023-08-16,MW,Silver
804,Customer804,LN804,customer804@shopmail.com,2024-11-22,P,Silver
805,Customer805,LN805,customer805@shopmail.com,2024-04-28,SE,Silver
806,Customer806,LN806,customer806@shopmail.com,2024-06-17,NE,Silver
807,Customer807,LN807,customer807@shopmail.com,2023-09-19,UNK,Silver
808,Customer808,LN808,customer808@shopmail.com,2022-05-08,P,Silver
809,Customer809,LN809,customer809@shopmail.com,2023-03-26,MW,Bronze
810,Customer810,LN810,customer810@shopmail.com,2025-02-20,MW,Silver
811,Customer811,LN811,customer811@shopmail.com,2022-02-20,W,Silver
812,Customer812,LN812,customer812@shopmail.com,2024-10-08,SW,Bronze
813,Customer813,LN813,customer813@shopmail.com,2024-02-27,SE,Silver
814,Customer814,LN814,customer814@shopmail.com,2022-11-23,P,Silver
815,Customer815,LN815,customer815@shopmail.com,2024-06-13,SW,Silver
816,Customer816,LN816,customer816@shopmail.com,2024-08-20,NE,Silver
817,Customer817,LN817,customer817@shopmail.com,2022-02-19,MW,Bronze
818,Customer818,LN818,customer818@shopmail.com,2022-05-03,P,Bronze
819,Customer819,LN819,customer819@shopmail.com,2024-02-05,MW,Bronze
820,Customer820,LN820,customer820@shopmail.com,2025-02-22,SW,Bronze
821,Customer821,LN821,customer821@shopmail.com,2022-01-28,SW,Silver
822,Customer822,LN822,customer822@shopmail.com,2024-02-05,W,Silver
823,Customer823,LN823,customer823@shopmail.com,2022-06-07,P,Silver
824,Customer824,LN824,customer824@shopmail.com,2024-01-18,NE,Bronze
825,Customer825,LN825,customer825@shopmail.com,2023-12-18,SW,Bronze
826,Customer826,LN826,customer826@shopmail.com,2022-04-15,SW,Bronze
827,Customer827,LN827,customer827@shopmail.com,2024-02-22,NE,Silver
828,Customer828,LN828,customer828@shopmail.com,2024-10-28,W,Bronze
829,Customer829,LN829,customer829@shopmail.com,2024-09-19,NE,Silver
830,Customer830,LN830,customer830@shopmail.com,2022-02-03,MW,Silver
831,Customer831,LN831,customer831@shopmail.com,2022-10-10,SE,Silver
832,Customer832,LN832,customer832@shopmail.com,2022-10-04,NE,Bronze
833,Customer833,LN833,customer833@shopmail.com,2023-06-06,W,Bronze
834,Customer834,LN834,customer834@shopmail.com,2022-06-14,SE,Silver
835,Customer835,LN835,customer835@shopmail.com,2024-09-09,SE,Silver
836,Customer836,LN836,customer836@shopmail.com,2024-06-12,P,Bronze
837,Customer837,LN837,customer837@shopmail.com,2024-07-18,P,Gold
838,Customer838,LN838,customer838@shopmail.com,2022-08-16,NE,Silver
839,Customer839,LN839,customer839@shopmail.com,2022-01-17,SE,Bronze
840,Customer840,LN840,customer840@shopmail.com,2024-11-13,W,Bronze
841,Customer841,LN841,customer841@shopmail.com,2022-11-29,W,Bronze
842,Customer842,LN842,customer842@shopmail.com,2024-01-25,P,Bronze
843,Customer843,LN843,customer843@shopmail.com,2024-11-11,SW,Bronze
844,Customer844,LN844,customer844@shopmail.com,2022-02-11,NE,Silver
845,Customer845,LN845,customer845@shopmail.com,2022-01-07,P,Bronze
846,Customer846,LN846,customer846@shopmail.com,2022-01-07,NE,Gold
847,Customer847,LN847,customer847@shopmail.com,2022-06-29,NE,Gold
848,Customer848,LN848,customer848@shopmail.com,2022-03-01,W,Bronze
849,Customer849,LN849,customer849@shopmail.com,2024-07-31,SW,Bronze
850,Customer850,LN850,customer850@shopmail.com,2023-11-28,NE,Silver
851,Customer851,LN851,customer851@shopmail.com,2025-02-01,SE,Gold
852,Customer852,LN852,customer852@shopmail.com,2024-07-10,SW,Gold
853,Customer853,LN853,customer853@shopmail.com,2025-01-12,SE,Bronze
854,Customer854,LN854,customer854@shopmail.com,2022-10-02,W,Bronze
855,Customer855,LN855,customer855@shopmail.com,2022-11-27,MW,Bronze
856,Customer856,LN856,customer856@shopmail.com,2024-09-03,SW,Silver
857,Customer857,LN857,customer857@shopmail.com,2022-10-09,MW,Silver
858,Customer858,LN858,customer858@shopmail.com,2022-03-07,MW,Silver
859,Customer859,LN859,customer859@shopmail.com,2024-02-09,MW,Silver
860,Customer860,LN860,customer860@shopmail.com,2024-07-10,W,Bronze
861,Customer861,LN861,customer861@shopmail.com,2025-01-18,SW,Silver
862,Customer862,LN862,customer862@shopmail.com,2024-12-02,SW,Bronze
863,Customer863,LN863,customer863@shopmail.com,2022-05-19,SW,Silver
864,Customer864,LN864,customer864@shopmail.com,2024-06-06,SE,Silver
865,Customer865,LN865,missing_865@shopmail.com,2024-08-31,P,Silver
866,Customer866,LN866,customer866@shopmail.com,2024-03-13,SW,Bronze
867,Customer867,LN867,customer867@shopmail.com,2024-07-31,W,Silver
868,Customer868,LN868,customer868@shopmail.com,2024-08-21,P,Silver
869,Customer869,LN869,customer869@shopmail.com,2023-05-29,P,Bronze
870,Customer870,LN870,customer870@shopmail.com,2022-02-16,W,Bronze
871,Customer871,LN871,customer871@shopmail.com,2023-06-09,W,Silver
872,Customer872,LN872,customer872@shopmail.com,2022-08-21,MW,Bronze
873,Customer873,LN873,customer873@shopmail.com,2022-05-11,W,Bronze
874,Customer874,LN874,customer874@shopmail.com,2022-05-24,SE,Bronze
875,Customer875,LN875,customer875@shopmail.com,2024-03-12,W,Bronze
876,Customer876,LN876,customer876@shopmail.com,2023-08-04,NE,Bronze
877,Customer877,LN877,customer877@shopmail.com,2023-09-13,P,Silver
878,Customer878,LN878,customer878@shopmail.com,2024-05-06,SE,Bronze
879,Customer879,LN879,customer879@shopmail.com,2023-09-23,SW,Silver
880,Customer880,LN880,customer880@shopmail.com,2023-12-26,NE,Bronze
881,Customer881,LN881,customer881@shopmail.com,2022-04-09,NE,Bronze
882,Customer882,LN882,customer882@shopmail.com,2024-09-05,P,Bronze
883,Customer883,LN883,customer883@shopmail.com,2023-06-01,P,Silver
884,Customer884,LN884,customer884@shopmail.com,2022-06-28,SE,Gold
885,Customer885,LN885,customer885@shopmail.com,2024-07-24,NE,Bronze
886,Customer886,LN886,customer886@shopmail.com,2024-04-24,W,Bronze
887,Customer887,LN887,customer887@shopmail.com,2022-03-02,P,Bronze
888,Customer888,LN888,customer888@shopmail.com,2022-08-10,SE,Bronze
889,Customer889,LN889,customer889@shopmail.com,2022-01-19,SW,Silver
890,Customer890,LN890,customer890@shopmail.com,2022-11-08,SE,Bronze
891,Customer891,LN891,customer891@shopmail.com,2022-04-25,W,Gold
892,Customer892,LN892,customer892@shopmail.com,2024-03-27,MW,Silver
893,Customer893,LN893,customer893@shopmail.com,2023-08-24,NE,Silver
894,Customer894,LN894,customer894@shopmail.com,2025-02-01,SE,Silver
895,Customer895,LN895,customer895@shopmail.com,2024-05-11,SW,Bronze
896,Customer896,LN896,customer896@shopmail.com,2023-12-05,W,Silver
897,Customer897,LN897,customer897@shopmail.com,2023-08-09,NE,Bronze
898,Customer898,LN898,customer898@shopmail.com,2022-03-04,P,Silver
899,Customer899,LN899,customer899@shopmail.com,2022-03-22,SW,Silver
900,Customer900,LN900,customer900@shopmail.com,2023-12-10,P,Bronze
901,Customer901,LN901,customer901@shopmail.com,2022-01-06,P,Silver
902,Customer902,LN902,customer902@shopmail.com,2022-02-18,UNK,Bronze
903,Customer903,LN903,customer903@shopmail.com,2022-09-10,NE,Bronze
904,Customer904,LN904,customer904@shopmail.com,2024-10-13,W,Silver
905,Customer905,LN905,customer905@shopmail.com,2023-06-12,SE,Bronze
906,Customer906,LN906,customer906@shopmail.com,2024-03-27,NE,Gold
907,Customer907,LN907,customer907@shopmail.com,2023-04-19,MW,Silver
908,Customer908,LN908,customer908@shopmail.com,2022-07-19,P,Silver
909,Customer909,LN909,customer909@shopmail.com,2023-03-03,W,Bronze
910,Customer910,LN910,customer910@shopmail.com,2022-04-16,SW,Bronze
911,Customer911,LN911,customer911@shopmail.com,2024-06-04,SE,Gold
912,Customer912,LN912,customer912@shopmail.com,2022-07-31,MW,Bronze
913,Customer913,LN913,customer913@shopmail.com,2023-03-09,W,Silver
914,Customer914,LN914,customer914@shopmail.com,2025-02-01,NE,Bronze
915,Customer915,LN915,customer915@shopmail.com,2023-11-12,SW,Bronze
916,Customer916,LN916,customer916@shopmail.com,2023-06-12,NE,Silver
917,Customer917,LN917,customer917@shopmail.com,2023-09-17,SE,Silver
918,Customer918,LN918,customer918@shopmail.com,2024-06-20,SE,Silver
919,Customer919,LN919,customer919@shopmail.com,2022-10-20,W,Gold
920,Customer920,LN920,customer920@shopmail.com,2024-01-02,P,Bronze
921,Customer921,LN921,customer921@shopmail.com,2024-09-30,NE,Bronze
922,Customer922,LN922,customer922@shopmail.com,2023-10-21,W,Bronze
923,Customer923,LN923,customer923@shopmail.com,2023-05-29,SW,Silver
924,Customer924,LN924,customer924@shopmail.com,2022-06-16,P,Bronze
925,Customer925,LN925,customer925@shopmail.com,2022-10-13,P,Silver
926,Customer926,LN926,customer926@shopmail.com,2024-12-23,NE,Bronze
927,Customer927,LN927,customer927@shopmail.com,2023-09-15,W,Silver
928,Customer928,LN928,customer928@shopmail.com,2022-12-13,SW,Silver
929,Customer929,LN929,customer929@shopmail.com,2023-04-27,NE,Gold
930,Customer930,LN930,customer930@shopmail.com,2023-10-27,SE,Bronze
931,Customer931,LN931,customer931@shopmail.com,2023-09-11,P,Gold
932,Customer932,LN932,customer932@shopmail.com,2024-03-15,SW,Bronze
933,Customer933,LN933,customer933@shopmail.com,2022-10-24,MW,Bronze
934,Customer934,LN934,customer934@shopmail.com,2024-01-17,SE,Bronze
935,Customer935,LN935,customer935@shopmail.com,2023-05-25,P,Bronze
936,Customer936,LN936,customer936@shopmail.com,2024-12-17,SE,Silver
937,Customer937,LN937,customer937@shopmail.com,2022-07-01,NE,Bronze
938,Customer938,LN938,customer938@shopmail.com,2022-06-20,SW,Bronze
939,Customer939,LN939,customer939@shopmail.com,2023-06-15,P,Silver
940,Customer940,LN940,customer940@shopmail.com,2023-08-08,SE,Silver
941,Customer941,LN941,customer941@shopmail.com,2024-03-05,SE,Silver
942,Customer942,LN942,customer942@shopmail.com,2023-04-10,MW,Silver
943,Customer943,LN943,customer943@shopmail.com,2024-11-16,SE,Bronze
944,Customer944,LN944,customer944@shopmail.com,2023-06-30,SW,Silver
945,Customer945,LN945,customer945@shopmail.com,2022-05-29,SE,Bronze
946,Customer946,LN946,customer946@shopmail.com,2022-05-18,NE,Bronze
947,Customer947,LN947,customer947@shopmail.com,2025-01-24,SE,Bronze
948,Customer948,LN948,customer948@shopmail.com,2022-06-04,P,Silver
949,Customer949,LN949,customer949@shopmail.com,2024-12-26,P,Bronze
950,Customer950,LN950,customer950@shopmail.com,2022-11-16,SW,Silver
951,Customer951,LN951,customer951@shopmail.com,2022-04-18,MW,Bronze
952,Customer952,LN952,customer952@shopmail.com,2022-12-17,W,Bronze
953,Customer953,LN953,customer953@shopmail.com,2023-12-08,SE,Bronze
954,Customer954,LN954,customer954@shopmail.com,2023-05-08,SW,Bronze
955,Customer955,LN955,customer955@shopmail.com,2024-06-22,W,Bronze
956,Customer956,LN956,customer956@shopmail.com,2023-12-04,W,Silver
957,Customer957,LN957,customer957@shopmail.com,2023-04-06,SE,Silver
958,Customer958,LN958,customer958@shopmail.com,2023-12-31,W,Bronze
959,Customer959,LN959,customer959@shopmail.com,2025-01-22,SW,Silver
960,Customer960,LN960,customer960@shopmail.com,2023-04-19,P,Bronze
961,Customer961,LN961,customer961@shopmail.com,2022-06-26,SE,Bronze
962,Customer962,LN962,customer962@shopmail.com,2023-04-16,SW,Bronze
963,Customer963,LN963,customer963@shopmail.com,2024-08-24,W,Bronze
964,Customer964,LN964,customer964@shopmail.com,2022-09-08,SE,Bronze
965,Customer965,LN965,customer965@shopmail.com,2024-12-27,W,Silver
966,Customer966,LN966,customer966@shopmail.com,2023-11-08,NE,Bronze
967,Customer967,LN967,customer967@shopmail.com,2023-11-23,W,Silver
968,Customer968,LN968,customer968@shopmail.com,2022-12-31,SW,Bronze
969,Customer969,LN969,customer969@shopmail.com,2024-11-24,SE,Silver
970,Customer970,LN970,customer970@shopmail.com,2022-02-11,NE,Silver
971,Customer971,LN971,customer971@shopmail.com,2022-12-10,W,Bronze
972,Customer972,LN972,customer972@shopmail.com,2023-04-27,SE,Bronze
973,Customer973,LN973,customer973@shopmail.com,2023-07-03,MW,Silver
974,Customer974,LN974,customer974@shopmail.com,2023-06-30,NE,Gold
975,Customer975,LN975,customer975@shopmail.com,2022-06-20,P,Gold
976,Customer976,LN976,customer976@shopmail.com,2022-09-17,SW,Bronze
977,Customer977,LN977,customer977@shopmail.com,2022-04-20,P,Silver
978,Customer978,LN978,customer978@shopmail.com,2023-10-21,NE,Bronze
979,Customer979,LN979,customer979@shopmail.com,2023-02-08,SE,Bronze
980,Customer980,LN980,customer980@shopmail.com,2023-10-13,SW,Silver
981,Customer981,LN981,customer981@shopmail.com,2023-11-10,SW,Silver
982,Customer982,LN982,customer982@shopmail.com,2024-03-18,W,Silver
983,Customer983,LN983,customer983@shopmail.com,2023-09-22,P,Silver
984,Customer984,LN984,customer984@shopmail.com,2024-01-16,W,Bronze
985,Customer985,LN985,customer985@shopmail.com,2023-11-07,NE,Silver
986,Customer986,LN986,customer986@shopmail.com,2024-01-21,SE,Bronze
987,Customer987,LN987,customer987@shopmail.com,2023-12-11,P,Bronze
988,Customer988,LN988,customer988@shopmail.com,2022-12-30,SW,Bronze
989,Customer989,LN989,customer989@shopmail.com,2022-10-11,P,Gold
990,Customer990,LN990,customer990@shopmail.com,2024-06-24,SW,Bronze
991,Customer991,LN991,customer991@shopmail.com,2023-01-30,NE,Bronze
992,Customer992,LN992,customer992@shopmail.com,2023-09-24,MW,Silver
993,Customer993,LN993,customer993@shopmail.com,2022-08-15,W,Gold
994,Customer994,LN994,customer994@shopmail.com,2023-05-12,SW,Gold
995,Customer995,LN995,customer995@shopmail.com,2023-09-02,NE,Silver
996,Customer996,LN996,customer996@shopmail.com,2023-12-21,SE,Bronze
997,Customer997,LN997,customer997@shopmail.com,2023-08-29,P,Silver
998,Customer998,LN998,customer998@shopmail.com,2023-02-19,P,Silver
999,Customer999,LN999,customer999@shopmail.com,2025-01-11,W,Gold
1000,Customer1000,LN1000,customer1000@shopmail.com,2023-08-13,NE,Silver
1001,Customer1001,LN1001,customer1001@shopmail.com,2024-07-18,SW,Bronze
1002,Customer1002,LN1002,customer1002@shopmail.com,2024-04-27,W,Bronze
1003,Customer1003,LN1003,customer1003@shopmail.com,2023-10-05,SW,Silver
1004,Customer1004,LN1004,customer1004@shopmail.com,2024-10-16,SW,Bronze
1005,Customer1005,LN1005,customer1005@shopmail.com,2022-05-28,MW,Bronze
1006,Customer1006,LN1006,customer1006@shopmail.com,2024-11-25,SE,Bronze
1007,Customer1007,LN1007,customer1007@shopmail.com,2024-09-04,UNK,Silver
1008,Customer1008,LN1008,customer1008@shopmail.com,2023-08-03,W,Gold
1009,Customer1009,LN1009,customer1009@shopmail.com,2024-04-23,NE,Silver
1010,Customer1010,LN1010,customer1010@shopmail.com,2023-08-22,NE,Gold
1011,Customer1011,LN1011,customer1011@shopmail.com,2022-11-06,MW,Silver
1012,Customer1012,LN1012,customer1012@shopmail.com,2024-07-08,W,Silver
1013,Customer1013,LN1013,customer1013@shopmail.com,2022-10-10,SW,Bronze
1014,Customer1014,LN1014,customer1014@shopmail.com,2022-12-28,SW,Silver
1015,Customer1015,LN1015,customer1015@shopmail.com,2023-08-21,SW,Bronze
1016,Customer1016,LN1016,customer1016@shopmail.com,2024-08-20,NE,Bronze
1017,Customer1017,LN1017,customer1017@shopmail.com,2023-03-18,SE,Bronze
1018,Customer1018,LN1018,customer1018@shopmail.com,2023-07-23,NE,Silver
1019,Customer1019,LN1019,customer1019@shopmail.com,2022-02-17,W,Silver
1020,Customer1020,LN1020,missing_1020@shopmail.com,2022-05-14,W,Gold
1021,Customer1021,LN1021,customer1021@shopmail.com,2022-03-06,SE,Gold
1022,Customer1022,LN1022,customer1022@shopmail.com,2022-03-24,SE,Gold
1023,Customer1023,LN1023,customer1023@shopmail.com,2024-09-25,SE,Bronze
1024,Customer1024,LN1024,customer1024@shopmail.com,2024-08-26,P,Gold
1025,Customer1025,LN1025,customer1025@shopmail.com,2024-08-03,MW,Silver
1026,Customer1026,LN1026,customer1026@shopmail.com,2022-03-05,W,Gold
1027,Customer1027,LN1027,customer1027@shopmail.com,2022-03-31,MW,Bronze
1028,Customer1028,LN1028,customer1028@shopmail.com,2022-11-19,W,Bronze
1029,Customer1029,LN1029,customer1029@shopmail.com,2023-10-13,SW,Gold
1030,Customer1030,LN1030,customer1030@shopmail.com,2023-01-20,SE,Bronze
1031,Customer1031,LN1031,customer1031@shopmail.com,2023-07-15,P,Bronze
1032,Customer1032,LN1032,customer1032@shopmail.com,2022-07-18,W,Bronze
1033,Customer1033,LN1033,customer1033@shopmail.com,2024-04-20,W,Bronze
1034,Customer1034,LN1034,customer1034@shopmail.com,2022-12-27,P,Bronze
1035,Customer1035,LN1035,customer1035@shopmail.com,2022-03-18,SE,Gold
1036,Customer1036,LN1036,customer1036@shopmail.com,2024-05-04,NE,Gold
1037,Customer1037,LN1037,customer1037@shopmail.com,2024-11-04,SW,Gold
1038,Customer1038,LN1038,customer1038@shopmail.com,2022-01-17,SE,Bronze
1039,Customer1039,LN1039,customer1039@shopmail.com,2023-05-18,MW,Bronze
1040,Customer1040,LN1040,customer1040@shopmail.com,2024-08-09,SE,Bronze
1041,Customer1041,LN1041,customer1041@shopmail.com,2024-03-23,MW,Bronze
1042,Customer1042,LN1042,customer1042@shopmail.com,2024-09-12,MW,Bronze
1043,Customer1043,LN1043,customer1043@shopmail.com,2023-04-23,MW,Silver
1044,Customer1044,LN1044,customer1044@shopmail.com,2023-03-05,W,Gold
1045,Customer1045,LN1045,customer1045@shopmail.com,2024-03-26,SW,Silver
1046,Customer1046,LN1046,customer1046@shopmail.com,2022-06-26,MW,Bronze
1047,Customer1047,LN1047,customer1047@shopmail.com,2022-10-03,NE,Bronze
1048,Customer1048,LN1048,customer1048@shopmail.com,2023-11-22,SW,Bronze
1049,Customer1049,LN1049,customer1049@shopmail.com,2024-02-08,SE,Bronze
1050,Customer1050,LN1050,customer1050@shopmail.com,2022-05-18,SE,Silver
1051,Customer1051,LN1051,customer1051@shopmail.com,2023-08-08,MW,Bronze
1052,Customer1052,LN1052,customer1052@shopmail.com,2023-02-24,NE,Silver
1053,Customer1053,LN1053,customer1053@shopmail.com,2023-08-01,MW,Silver
1054,Customer1054,LN1054,customer1054@shopmail.com,2025-01-07,SE,Bronze
1055,Customer1055,LN1055,customer1055@shopmail.com,2022-03-30,P,Bronze
1056,Customer1056,LN1056,customer1056@shopmail.com,2025-02-18,P,Bronze
1057,Customer1057,LN1057,customer1057@shopmail.com,2023-06-02,NE,Bronze
1058,Customer1058,LN1058,customer1058@shopmail.com,2024-06-06,SW,Silver
1059,Customer1059,LN1059,customer1059@shopmail.com,2023-05-04,SW,Silver
1060,Customer1060,LN1060,customer1060@shopmail.com,2022-12-24,MW,Gold
1061,Customer1061,LN1061,customer1061@shopmail.com,2024-06-05,MW,Silver
1062,Customer1062,LN1062,customer1062@shopmail.com,2024-03-01,UNK,Bronze
1063,Customer1063,LN1063,customer1063@shopmail.com,2022-06-15,MW,Bronze
1064,Customer1064,LN1064,customer1064@shopmail.com,2024-03-22,NE,Bronze
1065,Customer1065,LN1065,customer1065@shopmail.com,2024-05-16,MW,Bronze
1066,Customer1066,LN1066,customer1066@shopmail.com,2023-03-23,SE,Gold
1067,Customer1067,LN1067,customer1067@shopmail.com,2024-11-30,MW,Bronze
1068,Customer1068,LN1068,customer1068@shopmail.com,2024-01-08,SE,Bronze
1069,Customer1069,LN1069,customer1069@shopmail.com,2023-01-19,NE,Bronze
1070,Customer1070,LN1070,customer1070@shopmail.com,2022-01-13,P,Bronze
1071,Customer1071,LN1071,customer1071@shopmail.com,2024-02-16,NE,Gold
1072,Customer1072,LN1072,customer1072@shopmail.com,2022-08-29,W,Bronze
1073,Customer1073,LN1073,customer1073@shopmail.com,2024-05-20,W,Bronze
1074,Customer1074,LN1074,customer1074@shopmail.com,2023-08-27,SW,Bronze
1075,Customer1075,LN1075,customer1075@shopmail.com,2023-06-21,P,Silver
1076,Customer1076,LN1076,customer1076@shopmail.com,2022-07-08,NE,Silver
1077,Customer1077,LN1077,customer1077@shopmail.com,2024-03-29,SE,Silver
1078,Customer1078,LN1078,customer1078@shopmail.com,2022-07-10,SE,Bronze
1079,Customer1079,LN1079,customer1079@shopmail.com,2023-04-26,SW,Bronze
1080,Customer1080,LN1080,customer1080@shopmail.com,2024-08-19,SW,Gold
1081,Customer1081,LN1081,customer1081@shopmail.com,2024-11-24,P,Bronze
1082,Customer1082,LN1082,customer1082@shopmail.com,2025-02-11,MW,Bronze
1083,Customer1083,LN1083,customer1083@shopmail.com,2025-01-06,SE,Silver
1084,Customer1084,LN1084,customer1084@shopmail.com,2023-10-02,P,Bronze
1085,Customer1085,LN1085,customer1085@shopmail.com,2022-08-19,W,Bronze
1086,Customer1086,LN1086,customer1086@shopmail.com,2024-08-22,W,Silver
1087,Customer1087,LN1087,customer1087@shopmail.com,2024-07-10,MW,Bronze
1088,Customer1088,LN1088,customer1088@shopmail.com,2025-02-12,MW,Bronze
1089,Customer1089,LN1089,customer1089@shopmail.com,2024-01-19,MW,Bronze
1090,Customer1090,LN1090,customer1090@shopmail.com,2022-06-12,W,Silver
1091,Customer1091,LN1091,customer1091@shopmail.com,2023-08-02,SE,Bronze
1092,Customer1092,LN1092,customer1092@shopmail.com,2023-05-31,P,Bronze
1093,Customer1093,LN1093,customer1093@shopmail.com,2024-08-27,SE,Silver
1094,Customer1094,LN1094,customer1094@shopmail.com,2023-03-28,MW,Silver
1095,Customer1095,LN1095,customer1095@shopmail.com,2023-01-13,SE,Gold
1096,Customer1096,LN1096,customer1096@shopmail.com,2022-04-03,SW,Bronze
1097,Customer1097,LN1097,customer1097@shopmail.com,2024-08-18,W,Bronze
1098,Customer1098,LN1098,customer1098@shopmail.com,2024-05-18,P,Silver
1099,Customer1099,LN1099,customer1099@shopmail.com,2022-02-17,W,Silver
1100,Customer1100,LN1100,customer1100@shopmail.com,2023-05-14,SE,Bronze
1101,Customer1101,LN1101,customer1101@shopmail.com,2023-07-06,SE,Silver
1102,Customer1102,LN1102,customer1102@shopmail.com,2023-06-24,P,Bronze
1103,Customer1103,LN1103,customer1103@shopmail.com,2024-11-22,MW,Silver
1104,Customer1104,LN1104,customer1104@shopmail.com,2022-06-23,NE,Silver
1105,Customer1105,LN1105,customer1105@shopmail.com,2022-12-19,W,Bronze
1106,Customer1106,LN1106,customer1106@shopmail.com,2022-07-28,SW,Gold
1107,Customer1107,LN1107,customer1107@shopmail.com,2022-10-08,NE,Gold
1108,Customer1108,LN1108,customer1108@shopmail.com,2024-11-09,W,Bronze
1109,Customer1109,LN1109,customer1109@shopmail.com,2024-12-17,SW,Bronze
1110,Customer1110,LN1110,customer1110@shopmail.com,2022-02-21,SW,Silver
1111,Customer1111,LN1111,customer1111@shopmail.com,2023-12-28,P,Bronze
1112,Customer1112,LN1112,customer1112@shopmail.com,2022-09-25,MW,Bronze
1113,Customer1113,LN1113,customer1113@shopmail.com,2022-08-10,MW,Bronze
1114,Customer1114,LN1114,customer1114@shopmail.com,2022-12-02,SW,Gold
1115,Customer1115,LN1115,customer1115@shopmail.com,2022-08-12,SE,Bronze
1116,Customer1116,LN1116,customer1116@shopmail.com,2023-07-18,NE,Silver
1117,Customer1117,LN1117,customer1117@shopmail.com,2025-02-18,P,Bronze
1118,Customer1118,LN1118,customer1118@shopmail.com,2023-11-06,SE,Bronze
1119,Customer1119,LN1119,customer1119@shopmail.com,2024-04-11,SW,Gold
1120,Customer1120,LN1120,customer1120@shopmail.com,2023-07-22,UNK,Bronze
1121,Customer1121,LN1121,customer1121@shopmail.com,2022-01-16,SE,Bronze
1122,Customer1122,LN1122,customer1122@shopmail.com,2022-04-07,SW,Bronze
