customer_id,first_name,last_name,email,region,channel_preference,created_at,is_active
CUST000306,Bryan,Martinez,customer306@example.com,Midwest,marketplace,2025-12-20 00:32:59,True
CUST000307,Heidi,Morgan,customer307@example.com,West,web,2025-03-16 08:05:35,True
CUST000308,Austin,Dominguez,customer308@example.com,Midwest,store,2026-02-14 12:22:31,True
CUST000309,Christian,Green,customer309@example.com,Northeast,mobile,2024-05-02 18:54:45,True
CUST000310,Erika,Gilbert,customer310@example.com,Midwest,store,2025-05-12 06:56:39,True
CUST000311,Dawn,Davis,customer311@example.com,Northeast,web,2026-01-31 04:43:06,True
CUST000312,Rebecca,Allen,customer312@example.com,Midwest,store,2024-07-19 17:52:58,True
CUST000313,Eric,Garcia,customer313@example.com,Northeast,store,2024-12-05 05:11:22,True
CUST000314,Tara,Turner,customer314@example.com,Northeast,mobile,2025-07-02 04:28:10,True
CUST000315,Raymond,Howard,customer315@example.com,Southeast,store,2026-04-02 11:02:07,True
CUST000316,Allison,Miller,customer316@example.com,Northeast,store,2025-02-05 22:42:26,True
CUST000317,Barbara,Munoz,customer317@example.com,Midwest,web,2024-04-28 21:52:09,True
CUST000318,Courtney,Miller,customer318@example.com,Northeast,mobile,2024-09-13 19:13:35,True
CUST000319,Jessica,Lee,customer319@example.com,West,marketplace,2025-12-15 19:34:10,False
CUST000320,Daniel,Hill,customer320@example.com,Southeast,marketplace,2026-01-31 03:54:48,True
CUST000321,Ryan,Casey,customer321@example.com,West,marketplace,2024-06-13 12:14:47,True
CUST000322,Angela,Gibson,customer322@example.com,Southeast,store,2024-07-23 14:50:19,True
CUST000323,Walter,Brown,customer323@example.com,Northeast,marketplace,2025-08-05 20:51:34,False
CUST000324,Justin,Mayer,customer324@example.com,Southeast,mobile,2024-04-24 03:59:55,True
CUST000325,Peter,Klein,customer325@example.com,West,marketplace,2025-10-25 20:23:54,True
CUST000326,Spencer,Clark,customer326@example.com,Midwest,marketplace,2024-06-25 05:53:16,False
CUST000327,Tyler,Yang,customer327@example.com,Midwest,store,2025-02-13 19:16:05,True
CUST000328,Matthew,Vasquez,customer328@example.com,Southeast,web,2025-02-15 03:02:21,True
CUST000329,Scott,Morse,customer329@example.com,Midwest,web,2024-10-21 05:42:12,True
CUST000330,Megan,Franklin,customer330@example.com,Northeast,store,2025-04-16 02:08:00,False
CUST000331,Taylor,Perry,customer331@example.com,Midwest,web,2024-10-30 08:12:33,True
CUST000332,Amanda,Bridges,customer332@example.com,Midwest,store,2024-10-08 01:54:18,True
CUST000333,Jimmy,Best,customer333@example.com,Southeast,store,2024-06-07 16:36:51,True
CUST000334,Brian,Williams,customer334@example.com,Northeast,store,2026-01-13 04:42:41,False
CUST000335,Vincent,Escobar,customer335@example.com,West,web,2025-06-19 17:01:51,False
CUST000336,Bill,Hicks,customer336@example.com,Northeast,marketplace,2024-05-19 08:19:05,True
CUST000337,Teresa,Kennedy,customer337@example.com,West,store,2025-11-02 23:15:31,True
CUST000338,Samantha,Heath,customer338@example.com,Southeast,mobile,2024-06-09 13:39:44,True
CUST000339,John,Herring,customer339@example.com,Midwest,web,2025-04-19 23:21:25,True
CUST000340,Michael,Bauer,customer340@example.com,Midwest,marketplace,2026-02-25 13:10:12,True
CUST000341,Rebecca,Summers,customer341@example.com,Midwest,mobile,2025-02-03 06:04:45,False
CUST000342,Nicole,Mills,customer342@example.com,West,marketplace,2024-05-26 22:40:10,True
CUST000343,Suzanne,Rivera,customer343@example.com,Northeast,store,2024-08-30 03:26:33,True
CUST000344,Amy,Leon,customer344@example.com,West,web,2025-11-01 17:30:46,True
CUST000345,Christine,Bradley,customer345@example.com,West,web,2025-10-29 11:44:33,False
CUST000346,Jennifer,Castillo,customer346@example.com,Northeast,marketplace,2024-06-10 04:56:42,True
CUST000347,Thomas,Stewart,customer347@example.com,Northeast,mobile,2025-10-27 11:05:16,False
CUST000348,Molly,Cannon,customer348@example.com,West,mobile,2025-10-23 01:02:51,True
CUST000349,Alexander,Meza,customer349@example.com,West,marketplace,2025-04-05 06:33:40,True
CUST000350,Calvin,Miller,customer350@example.com,Midwest,web,2025-08-07 21:56:07,True
CUST000351,Samuel,Wilson,customer351@example.com,West,mobile,2025-07-21 22:37:11,True
CUST000352,Cody,Smith,customer352@example.com,Midwest,store,2026-01-29 08:55:13,True
CUST000353,Audrey,Vaughn,customer353@example.com,West,store,2024-09-18 11:28:56,True
CUST000354,Jennifer,White,customer354@example.com,Midwest,web,2024-09-24 17:56:59,True
CUST000355,Matthew,Smith,customer355@example.com,Northeast,web,2026-02-11 07:26:30,True
CUST000356,Scott,Kelly,customer356@example.com,Northeast,store,2024-10-06 04:55:44,False
CUST000357,Crystal,Brown,customer357@example.com,Southeast,store,2025-04-20 17:44:32,True
CUST000358,Natalie,Stephens,customer358@example.com,Midwest,store,2024-09-06 20:14:59,False
CUST000359,Julie,Erickson,customer359@example.com,Northeast,mobile,2024-08-16 07:18:23,False
CUST000360,Richard,Robinson,customer360@example.com,West,mobile,2025-08-25 23:10:09,True
CUST000361,Thomas,Allen,customer361@example.com,Northeast,web,2024-08-21 12:55:47,True
CUST000362,Lisa,Gordon,customer362@example.com,Midwest,web,2026-03-05 16:58:24,True
CUST000363,William,Garcia,customer363@example.com,Northeast,mobile,2025-03-04 21:44:20,False
CUST000364,Angela,Nichols,customer364@example.com,Midwest,store,2025-09-23 20:38:06,True
CUST000365,Kristina,Mccarty,customer365@example.com,Midwest,mobile,2026-02-03 02:13:01,True
CUST000366,Cheyenne,Cooke,customer366@example.com,Southeast,web,2024-10-13 19:39:56,False
CUST000367,Robert,Fleming,customer367@example.com,Southeast,store,2024-09-04 08:03:51,True
CUST000368,Cheryl,Schroeder,customer368@example.com,Southeast,store,2026-04-02 08:33:49,True
CUST000369,Norma,Gray,customer369@example.com,Northeast,mobile,2025-02-10 11:22:55,True
CUST000370,Billy,Barron,customer370@example.com,Midwest,mobile,2024-06-26 21:11:18,True
CUST000371,Tanya,Wagner,customer371@example.com,Northeast,web,2026-01-22 04:34:52,False
CUST000372,Daniel,Mathis,customer372@example.com,Southeast,store,2024-07-29 19:43:22,True
CUST000373,Shannon,Butler,customer373@example.com,Northeast,web,2025-05-07 17:33:33,True
CUST000374,Erin,Miller,customer374@example.com,Northeast,store,2024-10-14 01:36:02,True
CUST000375,Lauren,Compton,customer375@example.com,Southeast,mobile,2024-12-21 01:05:47,False
CUST000376,Brady,Torres,customer376@example.com,Northeast,marketplace,2024-10-30 13:09:44,True
CUST000377,Cindy,Nguyen,customer377@example.com,Midwest,web,2025-03-01 02:16:41,True
CUST000378,Stephen,Young,customer378@example.com,Southeast,web,2025-09-07 11:28:56,True
CUST000379,Patrick,Valentine,customer379@example.com,Midwest,web,2025-07-31 02:55:17,True
CUST000380,Thomas,Perez,customer380@example.com,Northeast,store,2024-09-18 05:36:58,False
CUST000381,Crystal,Stephens,customer381@example.com,Midwest,mobile,2025-10-12 23:01:32,True
CUST000382,Sarah,Gregory,customer382@example.com,Midwest,store,2025-06-09 11:04:43,False
CUST000383,Mark,Robinson,customer383@example.com,Southeast,marketplace,2025-02-28 20:02:12,True
CUST000384,Joshua,Martinez,customer384@example.com,West,marketplace,2025-11-27 15:09:24,False
CUST000385,Meghan,Ford,customer385@example.com,Northeast,mobile,2026-01-02 12:07:40,False
CUST000386,Ann,Green,customer386@example.com,Midwest,marketplace,2025-07-21 00:21:36,False
CUST000387,Brent,Carroll,customer387@example.com,Southeast,web,2025-04-30 23:31:40,False
CUST000388,Ashley,Brewer,customer388@example.com,Midwest,store,2024-05-13 22:15:01,True
CUST000389,Wayne,Lopez,customer389@example.com,Northeast,store,2025-12-09 23:35:16,True
CUST000390,Amy,Reid,customer390@example.com,Northeast,store,2026-03-04 10:01:20,False
CUST000391,Elizabeth,Miller,customer391@example.com,Southeast,store,2024-09-19 15:58:53,True
CUST000392,Ashley,Parker,customer392@example.com,West,store,2025-05-10 12:56:02,False
CUST000393,Juan,Gonzalez,customer393@example.com,Midwest,mobile,2026-04-13 23:39:38,False
CUST000394,Andrea,Love,customer394@example.com,Northeast,store,2025-02-07 15:36:27,False
CUST000395,Kevin,Tapia,customer395@example.com,West,marketplace,2025-03-25 22:50:48,True
CUST000396,James,Burke,customer396@example.com,Southeast,store,2024-04-29 03:46:40,True
CUST000397,Benjamin,Williams,customer397@example.com,Midwest,mobile,2024-11-23 21:29:46,False
CUST000398,Jeremy,Johnson,customer398@example.com,Northeast,mobile,2026-02-15 08:47:47,True
CUST000399,Pamela,Owens,customer399@example.com,Northeast,web,2025-03-31 11:11:33,True
CUST000400,Gary,Fisher,customer400@example.com,Midwest,marketplace,2026-03-14 12:46:07,True
CUST000401,Paul,Harvey,customer401@example.com,Northeast,store,2024-09-14 23:59:32,True
CUST000402,David,Floyd,customer402@example.com,West,store,2026-03-18 09:03:37,True
CUST000403,Nancy,Baker,customer403@example.com,Northeast,web,2025-01-05 21:46:19,False
CUST000404,Kenneth,Morales,customer404@example.com,Southeast,mobile,2025-08-22 17:52:59,True
CUST000405,Ann,Stephens,customer405@example.com,Southeast,store,2024-12-21 16:02:10,False
CUST000406,Larry,Giles,customer406@example.com,Midwest,marketplace,2024-05-20 22:46:29,True
CUST000407,Julian,Lawson,customer407@example.com,Northeast,mobile,2026-01-13 15:41:01,True
CUST000408,Nicholas,Steele,customer408@example.com,Midwest,web,2026-04-13 18:53:49,True
CUST000409,Bradley,Stevenson,customer409@example.com,Midwest,marketplace,2025-03-23 06:29:31,True
CUST000410,Jennifer,Baldwin,customer410@example.com,West,web,2024-06-07 13:32:31,False
CUST000411,Walter,Gill,customer411@example.com,Southeast,web,2026-01-10 19:39:14,True
CUST000412,David,Montgomery,customer412@example.com,Southeast,mobile,2025-06-29 21:55:18,True
CUST000413,Cathy,Cochran,customer413@example.com,Southeast,mobile,2025-03-23 23:23:00,True
CUST000414,Mckenzie,Holmes,customer414@example.com,Southeast,mobile,2025-03-27 12:36:27,False
CUST000415,Kevin,Preston,customer415@example.com,Northeast,mobile,2024-10-03 18:28:07,True
CUST000416,Sean,Rhodes,customer416@example.com,Midwest,marketplace,2024-09-20 04:27:40,True
CUST000417,Mary,Morrow,customer417@example.com,Northeast,store,2024-12-06 04:11:31,False
CUST000418,Patricia,Bowen,customer418@example.com,West,mobile,2024-07-15 10:27:23,True
CUST000419,Mckenzie,Turner,customer419@example.com,Southeast,web,2024-11-07 13:41:23,True
CUST000420,Fred,Johnson,customer420@example.com,West,store,2024-08-21 07:25:34,True
CUST000421,Melissa,Ball,customer421@example.com,West,marketplace,2025-01-10 05:15:49,True
CUST000422,Laura,Christian,customer422@example.com,Midwest,marketplace,2024-10-14 22:50:25,True
CUST000423,Lisa,Lopez,customer423@example.com,West,web,2026-01-22 10:51:50,True
CUST000424,Amy,Brown,customer424@example.com,West,web,2024-08-12 19:06:04,True
CUST000425,Jennifer,Simmons,customer425@example.com,Southeast,mobile,2025-09-06 06:35:00,True
CUST000426,Benjamin,Carter,customer426@example.com,Midwest,marketplace,2025-06-07 19:48:32,True
CUST000427,Ryan,Jones,customer427@example.com,Northeast,store,2024-11-30 08:38:51,True
CUST000428,Brittany,Hernandez,customer428@example.com,Southeast,mobile,2025-01-31 11:51:20,True
CUST000429,Justin,Waters,customer429@example.com,Midwest,web,2026-04-07 23:51:58,False
CUST000430,Jorge,Khan,customer430@example.com,West,mobile,2025-09-28 14:38:49,False
CUST000431,Sabrina,Padilla,customer431@example.com,West,store,2025-11-16 01:21:11,True
CUST000432,Katherine,Jones,customer432@example.com,West,marketplace,2025-01-16 22:43:02,True
CUST000433,Benjamin,Smith,customer433@example.com,Southeast,store,2024-07-27 23:38:32,False
CUST000434,Valerie,Jones,customer434@example.com,Midwest,store,2025-11-30 19:14:55,True
CUST000435,Mario,Mitchell,customer435@example.com,Southeast,mobile,2025-03-07 03:29:52,True
CUST000436,Susan,Nelson,customer436@example.com,Midwest,store,2025-11-01 01:14:32,False
CUST000437,Tara,Horton,customer437@example.com,Midwest,web,2025-05-05 02:12:21,True
CUST000438,Joshua,Johnson,customer438@example.com,Southeast,mobile,2025-07-16 12:14:55,True
CUST000439,Mark,Baker,customer439@example.com,Midwest,web,2025-02-13 16:09:06,True
CUST000440,Sean,Bauer,customer440@example.com,Northeast,web,2025-11-18 18:39:54,True
CUST000441,Christian,Murphy,customer441@example.com,Midwest,mobile,2025-09-12 01:19:08,False
CUST000442,Luis,Castillo,customer442@example.com,West,store,2024-09-10 12:14:39,True
CUST000443,Kristen,Turner,customer443@example.com,West,store,2025-05-27 00:49:08,True
CUST000444,Jason,Patterson,customer444@example.com,Northeast,web,2026-02-17 11:13:38,True
CUST000445,Lisa,Alvarez,customer445@example.com,Northeast,web,2025-10-24 14:45:30,False
CUST000446,Krista,Andrews,customer446@example.com,Midwest,web,2024-05-31 00:13:37,True
CUST000447,Jamie,Rowe,customer447@example.com,West,marketplace,2025-08-13 07:45:24,True
CUST000448,Christine,Frank,customer448@example.com,Southeast,web,2025-02-17 10:05:11,True
CUST000449,Laura,Baker,customer449@example.com,Northeast,web,2025-11-28 21:47:45,True
CUST000450,Theresa,Sutton,customer450@example.com,Southeast,store,2025-05-17 05:54:19,True
CUST000451,Nicole,Murray,customer451@example.com,West,web,2025-03-02 00:56:25,True
CUST000452,Eric,Hill,customer452@example.com,West,web,2024-08-18 01:50:13,True
CUST000453,Beth,Vazquez,customer453@example.com,Southeast,mobile,2025-03-01 12:12:59,True
CUST000454,Karla,Shea,customer454@example.com,West,marketplace,2025-10-22 23:17:30,True
CUST000455,Lynn,Lopez,customer455@example.com,Southeast,store,2025-01-20 04:53:18,True
CUST000456,Donna,Leon,customer456@example.com,West,store,2026-02-07 20:46:11,True
CUST000457,Evan,Delgado,customer457@example.com,Northeast,marketplace,2026-02-22 05:40:31,True
CUST000458,Michael,Henderson,customer458@example.com,Midwest,marketplace,2025-08-16 11:37:57,True
CUST000459,Christian,Watson,customer459@example.com,Northeast,store,2025-10-15 03:42:01,True
CUST000460,Mary,Carroll,customer460@example.com,West,marketplace,2025-11-27 23:49:11,True
CUST000461,Marisa,Miller,customer461@example.com,West,web,2026-04-07 17:04:18,True
CUST000462,Benjamin,Whitehead,customer462@example.com,Midwest,marketplace,2025-07-18 17:59:19,True
CUST000463,Dustin,Morrison,customer463@example.com,Southeast,marketplace,2024-10-10 01:52:17,True
CUST000464,Sarah,Dean,customer464@example.com,Southeast,mobile,2024-08-31 12:15:21,True
CUST000465,Tammy,White,customer465@example.com,West,marketplace,2024-07-28 16:12:22,True
CUST000466,Robin,Herrera,customer466@example.com,Midwest,web,2025-10-25 19:32:05,True
CUST000467,Justin,Robertson,customer467@example.com,West,marketplace,2025-03-04 18:19:46,True
CUST000468,Colleen,Jackson,customer468@example.com,Northeast,mobile,2024-09-27 01:05:44,True
CUST000469,Nicole,Smith,customer469@example.com,Northeast,marketplace,2025-09-10 20:45:36,True
CUST000470,Mary,Herrera,customer470@example.com,West,marketplace,2024-04-22 16:40:10,True
CUST000471,Todd,Wiley,customer471@example.com,Southeast,web,2024-08-14 02:07:20,True
CUST000472,Ruben,Nelson,customer472@example.com,Southeast,marketplace,2025-06-28 19:00:04,True
CUST000473,Cynthia,Washington,customer473@example.com,Midwest,marketplace,2025-03-20 19:26:41,True
CUST000474,Amanda,Hill,customer474@example.com,Southeast,store,2024-05-30 14:36:51,True
CUST000475,Patrick,Nguyen,customer475@example.com,Northeast,web,2025-02-25 17:13:48,True
CUST000476,Michael,Long,customer476@example.com,Northeast,web,2024-07-20 10:34:43,False
CUST000477,Heather,Raymond,customer477@example.com,Northeast,mobile,2025-09-20 13:29:58,True
CUST000478,Rachel,Jones,customer478@example.com,Midwest,mobile,2026-03-19 08:14:19,True
CUST000479,Taylor,Johnson,customer479@example.com,Northeast,store,2024-05-09 07:39:08,True
CUST000480,Jennifer,Wright,customer480@example.com,Northeast,marketplace,2025-07-16 09:28:32,True
CUST000481,Destiny,Mack,customer481@example.com,Northeast,web,2026-01-18 19:48:14,False
CUST000482,Jeffrey,Hudson,customer482@example.com,Southeast,store,2024-08-10 12:09:57,True
CUST000483,Sonia,Sims,customer483@example.com,Northeast,store,2026-04-16 18:05:36,True
CUST000484,Joseph,Olson,customer484@example.com,Midwest,web,2025-08-26 05:55:16,True
CUST000485,Jerome,Salazar,customer485@example.com,Southeast,mobile,2024-10-30 23:03:04,False
CUST000486,Amy,Ellis,customer486@example.com,Midwest,marketplace,2025-02-13 00:22:38,True
CUST000487,Michelle,Howell,customer487@example.com,West,web,2024-10-14 05:31:32,True
CUST000488,Michael,Bautista,customer488@example.com,West,mobile,2025-12-28 23:14:54,False
CUST000489,Robert,Lawson,customer489@example.com,Northeast,marketplace,2025-01-02 05:17:21,False
CUST000490,Joy,Chan,customer490@example.com,Northeast,mobile,2024-06-06 11:54:28,True
CUST000491,Barbara,Camacho,customer491@example.com,Southeast,store,2025-05-26 20:43:20,True
CUST000492,Gina,Robinson,customer492@example.com,Southeast,mobile,2025-05-03 03:19:21,True
CUST000493,Paul,Bruce,customer493@example.com,Southeast,marketplace,2024-11-10 16:39:49,True
CUST000494,Erin,Ware,customer494@example.com,Northeast,store,2024-09-26 18:25:22,False
CUST000495,Katie,Gilbert,customer495@example.com,West,web,2026-01-06 08:58:35,True
CUST000496,Kevin,Washington,customer496@example.com,Northeast,store,2024-11-07 17:24:30,True
CUST000497,Kathleen,Davis,customer497@example.com,Southeast,marketplace,2024-12-14 21:50:00,True
CUST000498,Courtney,Lopez,customer498@example.com,Southeast,store,2024-08-06 01:20:25,True
CUST000499,Eric,Perez,customer499@example.com,Midwest,marketplace,2025-10-08 18:18:51,True
CUST000500,Pamela,Davis,customer500@example.com,Southeast,marketplace,2024-07-12 15:58:57,False
